Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-2nfr,branch-i39d,branch-gwtr,branch-9h9t,checkpoint-o7ee,checkpoint-6s7s,branch-ktz5,branch-hxbs,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
6,1732121555210,20/11/2024 16:52:35,1732103555210,-5,20/11/2024 06:52:35,196386,5,questionnaire-ng98,,41494443,BLIND,12111467,,complete,,673e111ae76aed0e5c4e2595,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1080,1985x952,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"If yes, please list below:",response,value,none,,,Comment Box,3,object-5
7,1732121555211,20/11/2024 16:52:35,1732103555211,-5,20/11/2024 06:52:35,196386,5,questionnaire-ng98,,41494443,BLIND,12111467,,complete,,673e111ae76aed0e5c4e2595,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1080,1985x952,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Eye Glasses,1,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
8,1732121555211,20/11/2024 16:52:35,1732103555211,-5,20/11/2024 06:52:35,196386,5,questionnaire-ng98,,41494443,BLIND,12111467,,complete,,673e111ae76aed0e5c4e2595,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1080,1985x952,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Contacts,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
9,1732121555211,20/11/2024 16:52:35,1732103555211,-5,20/11/2024 06:52:35,196386,5,questionnaire-ng98,,41494443,BLIND,12111467,,complete,,673e111ae76aed0e5c4e2595,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1080,1985x952,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Makeup,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
10,1732121555211,20/11/2024 16:52:35,1732103555211,-5,20/11/2024 06:52:35,196386,5,questionnaire-ng98,,41494443,BLIND,12111467,,complete,,673e111ae76aed0e5c4e2595,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1080,1985x952,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Strip or individual eyelashes,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
11,1732121555211,20/11/2024 16:52:35,1732103555211,-5,20/11/2024 06:52:35,196386,5,questionnaire-ng98,,41494443,BLIND,12111467,,complete,,673e111ae76aed0e5c4e2595,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1080,1985x952,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Hat,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
12,1732121555211,20/11/2024 16:52:35,1732103555211,-5,20/11/2024 06:52:35,196386,5,questionnaire-ng98,,41494443,BLIND,12111467,,complete,,673e111ae76aed0e5c4e2595,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1080,1985x952,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,__other,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
13,1732121555211,20/11/2024 16:52:35,1732103555211,-5,20/11/2024 06:52:35,196386,5,questionnaire-ng98,,41494443,BLIND,12111467,,complete,,673e111ae76aed0e5c4e2595,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1080,1985x952,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,value,No,,Yes|No,Multiple Choice,5,object-7
14,1732121555211,20/11/2024 16:52:35,1732103555211,-5,20/11/2024 06:52:35,196386,5,questionnaire-ng98,,41494443,BLIND,12111467,,complete,,673e111ae76aed0e5c4e2595,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1080,1985x952,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,quantised,2,,Yes|No,Multiple Choice,5,object-7
15,1732121555216,20/11/2024 16:52:35,1732103555216,-5,20/11/2024 06:52:35,196386,5,questionnaire-ng98,,41494443,BLIND,12111467,,complete,,673e111ae76aed0e5c4e2595,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1080,1985x952,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,value,No,,Yes|No,Multiple Choice,6,object-8
16,1732121555216,20/11/2024 16:52:35,1732103555216,-5,20/11/2024 06:52:35,196386,5,questionnaire-ng98,,41494443,BLIND,12111467,,complete,,673e111ae76aed0e5c4e2595,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1080,1985x952,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,quantised,2,,Yes|No,Multiple Choice,6,object-8
17,1732121555216,20/11/2024 16:52:35,1732103555216,-5,20/11/2024 06:52:35,196386,5,questionnaire-ng98,,41494443,BLIND,12111467,,complete,,673e111ae76aed0e5c4e2595,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1080,1985x952,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"If no, what brand of camera are you using?",response,value,Logitech 1080p HD camera,,,Comment Box,7,object-9
18,1732121555217,20/11/2024 16:52:35,1732103555217,-5,20/11/2024 06:52:35,196386,5,questionnaire-ng98,,41494443,BLIND,12111467,,complete,,673e111ae76aed0e5c4e2595,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1080,1985x952,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,6.	Please estimate how far you think you were sitting from the camera during the experiment (an arm's length from your monitor is about 20 inches (51 cm).,response,value,16-20 inches,,,Comment Box,8,object-10
19,1732121555217,20/11/2024 16:52:35,1732103555217,-5,20/11/2024 06:52:35,196386,5,questionnaire-ng98,,41494443,BLIND,12111467,,complete,,673e111ae76aed0e5c4e2595,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1080,1985x952,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,7.	Approximately how many times did you look at your phone during the experiment?,response,value,none,,,Comment Box,9,object-11
20,1732121555217,20/11/2024 16:52:35,1732103555217,-5,20/11/2024 06:52:35,196386,5,questionnaire-ng98,,41494443,BLIND,12111467,,complete,,673e111ae76aed0e5c4e2595,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1080,1985x952,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,8.	Approximately how many times did you get up during the experiment?,response,value,none,,,Comment Box,10,object-12
21,1732121555217,20/11/2024 16:52:35,1732103555217,-5,20/11/2024 06:52:35,196386,5,questionnaire-ng98,,41494443,BLIND,12111467,,complete,,673e111ae76aed0e5c4e2595,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1080,1985x952,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,value,Yes,,Yes|No,Multiple Choice,11,object-13
22,1732121555217,20/11/2024 16:52:35,1732103555217,-5,20/11/2024 06:52:35,196386,5,questionnaire-ng98,,41494443,BLIND,12111467,,complete,,673e111ae76aed0e5c4e2595,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1080,1985x952,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,quantised,1,,Yes|No,Multiple Choice,11,object-13
23,1732121555217,20/11/2024 16:52:35,1732103555217,-5,20/11/2024 06:52:35,196386,5,questionnaire-ng98,,41494443,BLIND,12111467,,complete,,673e111ae76aed0e5c4e2595,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1080,1985x952,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,value,Yes,,Yes|No,Multiple Choice,12,object-14
24,1732121555218,20/11/2024 16:52:35,1732103555218,-5,20/11/2024 06:52:35,196386,5,questionnaire-ng98,,41494443,BLIND,12111467,,complete,,673e111ae76aed0e5c4e2595,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1080,1985x952,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,quantised,1,,Yes|No,Multiple Choice,12,object-14
25,1732121555218,20/11/2024 16:52:35,1732103555218,-5,20/11/2024 06:52:35,196386,5,questionnaire-ng98,,41494443,BLIND,12111467,,complete,,673e111ae76aed0e5c4e2595,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1080,1985x952,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,11. What additional information would you add to help make things easier to understand?,response,value,"I don't think there is, maybe clarifying to remove any headwear like hats and such, but I'm a bald man and did it without any hat on the last time and it still wouldn't calibrate.  I'm in a well lit room too.",,,Comment Box,13,object-16
26,1732121555218,20/11/2024 16:52:35,1732103555218,-5,20/11/2024 06:52:35,196386,5,questionnaire-ng98,,41494443,BLIND,12111467,,complete,,673e111ae76aed0e5c4e2595,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1080,1985x952,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,value,No,,Yes|No,Multiple Choice,14,object-15
27,1732121555218,20/11/2024 16:52:35,1732103555218,-5,20/11/2024 06:52:35,196386,5,questionnaire-ng98,,41494443,BLIND,12111467,,complete,,673e111ae76aed0e5c4e2595,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1080,1985x952,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,quantised,2,,Yes|No,Multiple Choice,14,object-15
28,1732121555219,20/11/2024 16:52:35,1732103555219,-5,20/11/2024 06:52:35,196386,5,questionnaire-ng98,,41494443,BLIND,12111467,,complete,,673e111ae76aed0e5c4e2595,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1080,1985x952,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,,,,,info,,END,127843,,,,
1,1732122198368,20/11/2024 17:03:18,1732104198368,-5,20/11/2024 07:03:18,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,,,,,info,,BEGIN,,,,,
2,1732122355976,20/11/2024 17:05:55,1732104355976,-5,20/11/2024 07:05:55,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,value,No,,Yes|No,Multiple Choice,1,object-3
3,1732122355976,20/11/2024 17:05:55,1732104355976,-5,20/11/2024 07:05:55,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,quantised,2,,Yes|No,Multiple Choice,1,object-3
4,1732122355976,20/11/2024 17:05:55,1732104355976,-5,20/11/2024 07:05:55,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,value,No,,Yes|No,Multiple Choice,2,object-4
5,1732122355976,20/11/2024 17:05:55,1732104355976,-5,20/11/2024 07:05:55,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,quantised,2,,Yes|No,Multiple Choice,2,object-4
6,1732122355976,20/11/2024 17:05:55,1732104355976,-5,20/11/2024 07:05:55,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"If yes, please list below:",response,value,N/A,,,Comment Box,3,object-5
7,1732122355976,20/11/2024 17:05:55,1732104355976,-5,20/11/2024 07:05:55,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Eye Glasses,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
8,1732122355976,20/11/2024 17:05:55,1732104355976,-5,20/11/2024 07:05:55,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Contacts,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
9,1732122355977,20/11/2024 17:05:55,1732104355977,-5,20/11/2024 07:05:55,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Makeup,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
10,1732122355977,20/11/2024 17:05:55,1732104355977,-5,20/11/2024 07:05:55,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Strip or individual eyelashes,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
11,1732122355977,20/11/2024 17:05:55,1732104355977,-5,20/11/2024 07:05:55,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Hat,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
12,1732122355977,20/11/2024 17:05:55,1732104355977,-5,20/11/2024 07:05:55,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,__other,1,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
13,1732122355977,20/11/2024 17:05:55,1732104355977,-5,20/11/2024 07:05:55,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,other,N/A,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
14,1732122355981,20/11/2024 17:05:55,1732104355981,-5,20/11/2024 07:05:55,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,value,Yes,,Yes|No,Multiple Choice,5,object-7
15,1732122355981,20/11/2024 17:05:55,1732104355981,-5,20/11/2024 07:05:55,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,quantised,1,,Yes|No,Multiple Choice,5,object-7
16,1732122355981,20/11/2024 17:05:55,1732104355981,-5,20/11/2024 07:05:55,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,value,No,,Yes|No,Multiple Choice,6,object-8
17,1732122355981,20/11/2024 17:05:55,1732104355981,-5,20/11/2024 07:05:55,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,quantised,2,,Yes|No,Multiple Choice,6,object-8
18,1732122355981,20/11/2024 17:05:55,1732104355981,-5,20/11/2024 07:05:55,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"If no, what brand of camera are you using?",response,value,Logitech 1080p webcam,,,Comment Box,7,object-9
19,1732122355982,20/11/2024 17:05:55,1732104355982,-5,20/11/2024 07:05:55,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,6.	Please estimate how far you think you were sitting from the camera during the experiment (an arm's length from your monitor is about 20 inches (51 cm).,response,value,15 inches,,,Comment Box,8,object-10
20,1732122355982,20/11/2024 17:05:55,1732104355982,-5,20/11/2024 07:05:55,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,7.	Approximately how many times did you look at your phone during the experiment?,response,value,0 times,,,Comment Box,9,object-11
21,1732122355983,20/11/2024 17:05:55,1732104355983,-5,20/11/2024 07:05:55,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,8.	Approximately how many times did you get up during the experiment?,response,value,0 times,,,Comment Box,10,object-12
22,1732122355983,20/11/2024 17:05:55,1732104355983,-5,20/11/2024 07:05:55,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,value,Yes,,Yes|No,Multiple Choice,11,object-13
23,1732122355983,20/11/2024 17:05:55,1732104355983,-5,20/11/2024 07:05:55,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,quantised,1,,Yes|No,Multiple Choice,11,object-13
24,1732122355983,20/11/2024 17:05:55,1732104355983,-5,20/11/2024 07:05:55,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,value,Yes,,Yes|No,Multiple Choice,12,object-14
25,1732122355983,20/11/2024 17:05:55,1732104355983,-5,20/11/2024 07:05:55,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,quantised,1,,Yes|No,Multiple Choice,12,object-14
26,1732122355984,20/11/2024 17:05:55,1732104355984,-5,20/11/2024 07:05:55,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,11. What additional information would you add to help make things easier to understand?,response,value,I'm annoyed that the calibration didn't work since I wanted to continue with the experiment but I would just make sure to tell them to stay in a comfortable position so they dont move that much.,,,Comment Box,13,object-16
27,1732122355984,20/11/2024 17:05:55,1732104355984,-5,20/11/2024 07:05:55,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,value,No,,Yes|No,Multiple Choice,14,object-15
28,1732122355984,20/11/2024 17:05:55,1732104355984,-5,20/11/2024 07:05:55,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,quantised,2,,Yes|No,Multiple Choice,14,object-15
29,1732122355985,20/11/2024 17:05:55,1732104355985,-5,20/11/2024 07:05:55,196386,5,questionnaire-ng98,,41494700,BLIND,12111410,,complete,,673e061604211a6a7378f4f9,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x953,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB23,Yes,Pass,Exit,Headphone Check Pass,,,,,,,,info,,END,157571,,,,
