Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-2nfr,branch-i39d,branch-gwtr,branch-9h9t,checkpoint-o7ee,checkpoint-6s7s,branch-ktz5,branch-hxbs,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
13,1733344653210,04/12/2024 20:37:33,1733315853210,-8,04/12/2024 04:37:33,196386,6,questionnaire-ng98,,41807205,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,value,Yes,,Yes|No,Multiple Choice,5,object-7
14,1733344653211,04/12/2024 20:37:33,1733315853211,-8,04/12/2024 04:37:33,196386,6,questionnaire-ng98,,41807205,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,quantised,1,,Yes|No,Multiple Choice,5,object-7
15,1733344653217,04/12/2024 20:37:33,1733315853217,-8,04/12/2024 04:37:33,196386,6,questionnaire-ng98,,41807205,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,value,Yes,,Yes|No,Multiple Choice,6,object-8
16,1733344653217,04/12/2024 20:37:33,1733315853217,-8,04/12/2024 04:37:33,196386,6,questionnaire-ng98,,41807205,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,quantised,1,,Yes|No,Multiple Choice,6,object-8
17,1733344653218,04/12/2024 20:37:33,1733315853218,-8,04/12/2024 04:37:33,196386,6,questionnaire-ng98,,41807205,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"If no, what brand of camera are you using?",response,value,N/A,,,Comment Box,7,object-9
18,1733344653218,04/12/2024 20:37:33,1733315853218,-8,04/12/2024 04:37:33,196386,6,questionnaire-ng98,,41807205,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,6.	Please estimate how far you think you were sitting from the camera during the experiment (an arm's length from your monitor is about 20 inches (51 cm).,response,value,13 inches away,,,Comment Box,8,object-10
19,1733344653219,04/12/2024 20:37:33,1733315853219,-8,04/12/2024 04:37:33,196386,6,questionnaire-ng98,,41807205,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,7.	Approximately how many times did you look at your phone during the experiment?,response,value,never,,,Comment Box,9,object-11
20,1733344653219,04/12/2024 20:37:33,1733315853219,-8,04/12/2024 04:37:33,196386,6,questionnaire-ng98,,41807205,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,8.	Approximately how many times did you get up during the experiment?,response,value,0,,,Comment Box,10,object-12
21,1733344653219,04/12/2024 20:37:33,1733315853219,-8,04/12/2024 04:37:33,196386,6,questionnaire-ng98,,41807205,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,value,Yes,,Yes|No,Multiple Choice,11,object-13
22,1733344653220,04/12/2024 20:37:33,1733315853220,-8,04/12/2024 04:37:33,196386,6,questionnaire-ng98,,41807205,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,quantised,1,,Yes|No,Multiple Choice,11,object-13
23,1733344653220,04/12/2024 20:37:33,1733315853220,-8,04/12/2024 04:37:33,196386,6,questionnaire-ng98,,41807205,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,value,Yes,,Yes|No,Multiple Choice,12,object-14
24,1733344653221,04/12/2024 20:37:33,1733315853221,-8,04/12/2024 04:37:33,196386,6,questionnaire-ng98,,41807205,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,quantised,1,,Yes|No,Multiple Choice,12,object-14
25,1733344653221,04/12/2024 20:37:33,1733315853221,-8,04/12/2024 04:37:33,196386,6,questionnaire-ng98,,41807205,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,11. What additional information would you add to help make things easier to understand?,response,value,"I have a window close to me, but it is not in front of me, and you can see both of my eyes.",,,Comment Box,13,object-16
26,1733344653222,04/12/2024 20:37:33,1733315853222,-8,04/12/2024 04:37:33,196386,6,questionnaire-ng98,,41807205,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,value,No,,Yes|No,Multiple Choice,14,object-15
27,1733344653222,04/12/2024 20:37:33,1733315853222,-8,04/12/2024 04:37:33,196386,6,questionnaire-ng98,,41807205,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,quantised,2,,Yes|No,Multiple Choice,14,object-15
28,1733344653223,04/12/2024 20:37:33,1733315853223,-8,04/12/2024 04:37:33,196386,6,questionnaire-ng98,,41807205,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,,,,,info,,END,149057,,,,
1,1733345581406,04/12/2024 20:53:01,1733323981406,-6,04/12/2024 08:53:01,196386,6,questionnaire-ng98,,41807425,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,,,,,info,,BEGIN,,,,,
2,1733345658681,04/12/2024 20:54:18,1733324058681,-6,04/12/2024 08:54:18,196386,6,questionnaire-ng98,,41807425,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,value,Yes,,Yes|No,Multiple Choice,1,object-3
3,1733345658681,04/12/2024 20:54:18,1733324058681,-6,04/12/2024 08:54:18,196386,6,questionnaire-ng98,,41807425,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,quantised,1,,Yes|No,Multiple Choice,1,object-3
4,1733345658681,04/12/2024 20:54:18,1733324058681,-6,04/12/2024 08:54:18,196386,6,questionnaire-ng98,,41807425,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,value,No,,Yes|No,Multiple Choice,2,object-4
5,1733345658682,04/12/2024 20:54:18,1733324058682,-6,04/12/2024 08:54:18,196386,6,questionnaire-ng98,,41807425,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,quantised,2,,Yes|No,Multiple Choice,2,object-4
6,1733345658682,04/12/2024 20:54:18,1733324058682,-6,04/12/2024 08:54:18,196386,6,questionnaire-ng98,,41807425,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"If yes, please list below:",response,value,N/A,,,Comment Box,3,object-5
7,1733345658682,04/12/2024 20:54:18,1733324058682,-6,04/12/2024 08:54:18,196386,6,questionnaire-ng98,,41807425,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Eye Glasses,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
8,1733345658682,04/12/2024 20:54:18,1733324058682,-6,04/12/2024 08:54:18,196386,6,questionnaire-ng98,,41807425,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Contacts,1,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
9,1733345658682,04/12/2024 20:54:18,1733324058682,-6,04/12/2024 08:54:18,196386,6,questionnaire-ng98,,41807425,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Makeup,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
10,1733345658682,04/12/2024 20:54:18,1733324058682,-6,04/12/2024 08:54:18,196386,6,questionnaire-ng98,,41807425,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Strip or individual eyelashes,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
11,1733345658682,04/12/2024 20:54:18,1733324058682,-6,04/12/2024 08:54:18,196386,6,questionnaire-ng98,,41807425,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Hat,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
12,1733345658682,04/12/2024 20:54:18,1733324058682,-6,04/12/2024 08:54:18,196386,6,questionnaire-ng98,,41807425,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,__other,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
13,1733345658682,04/12/2024 20:54:18,1733324058682,-6,04/12/2024 08:54:18,196386,6,questionnaire-ng98,,41807425,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,value,No,,Yes|No,Multiple Choice,5,object-7
14,1733345658682,04/12/2024 20:54:18,1733324058682,-6,04/12/2024 08:54:18,196386,6,questionnaire-ng98,,41807425,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,quantised,2,,Yes|No,Multiple Choice,5,object-7
15,1733345658685,04/12/2024 20:54:18,1733324058685,-6,04/12/2024 08:54:18,196386,6,questionnaire-ng98,,41807425,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,value,Yes,,Yes|No,Multiple Choice,6,object-8
16,1733345658685,04/12/2024 20:54:18,1733324058685,-6,04/12/2024 08:54:18,196386,6,questionnaire-ng98,,41807425,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,quantised,1,,Yes|No,Multiple Choice,6,object-8
17,1733345658685,04/12/2024 20:54:18,1733324058685,-6,04/12/2024 08:54:18,196386,6,questionnaire-ng98,,41807425,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"If no, what brand of camera are you using?",response,value,N/A,,,Comment Box,7,object-9
18,1733345658685,04/12/2024 20:54:18,1733324058685,-6,04/12/2024 08:54:18,196386,6,questionnaire-ng98,,41807425,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,6.	Please estimate how far you think you were sitting from the camera during the experiment (an arm's length from your monitor is about 20 inches (51 cm).,response,value,15 inches,,,Comment Box,8,object-10
19,1733345658686,04/12/2024 20:54:18,1733324058686,-6,04/12/2024 08:54:18,196386,6,questionnaire-ng98,,41807425,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,7.	Approximately how many times did you look at your phone during the experiment?,response,value,0,,,Comment Box,9,object-11
20,1733345658686,04/12/2024 20:54:18,1733324058686,-6,04/12/2024 08:54:18,196386,6,questionnaire-ng98,,41807425,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,8.	Approximately how many times did you get up during the experiment?,response,value,0,,,Comment Box,10,object-12
21,1733345658686,04/12/2024 20:54:18,1733324058686,-6,04/12/2024 08:54:18,196386,6,questionnaire-ng98,,41807425,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,value,Yes,,Yes|No,Multiple Choice,11,object-13
22,1733345658686,04/12/2024 20:54:18,1733324058686,-6,04/12/2024 08:54:18,196386,6,questionnaire-ng98,,41807425,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,quantised,1,,Yes|No,Multiple Choice,11,object-13
23,1733345658686,04/12/2024 20:54:18,1733324058686,-6,04/12/2024 08:54:18,196386,6,questionnaire-ng98,,41807425,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,value,Yes,,Yes|No,Multiple Choice,12,object-14
24,1733345658687,04/12/2024 20:54:18,1733324058687,-6,04/12/2024 08:54:18,196386,6,questionnaire-ng98,,41807425,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,quantised,1,,Yes|No,Multiple Choice,12,object-14
25,1733345658687,04/12/2024 20:54:18,1733324058687,-6,04/12/2024 08:54:18,196386,6,questionnaire-ng98,,41807425,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,11. What additional information would you add to help make things easier to understand?,response,value,none,,,Comment Box,13,object-16
26,1733345658687,04/12/2024 20:54:18,1733324058687,-6,04/12/2024 08:54:18,196386,6,questionnaire-ng98,,41807425,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,value,No,,Yes|No,Multiple Choice,14,object-15
27,1733345658687,04/12/2024 20:54:18,1733324058687,-6,04/12/2024 08:54:18,196386,6,questionnaire-ng98,,41807425,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,quantised,2,,Yes|No,Multiple Choice,14,object-15
28,1733345658688,04/12/2024 20:54:18,1733324058688,-6,04/12/2024 08:54:18,196386,6,questionnaire-ng98,,41807425,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,,,,,info,,END,77238,,,,
1,1733348373432,04/12/2024 21:39:33,1733326773432,-6,04/12/2024 09:39:33,196386,6,questionnaire-ng98,,41808161,BLIND,12212654,,complete,,6750c757bf7519bb7a3bbf23,computer,Desktop or Laptop,Windows 10,Firefox 133.0,2715x1527,2715x1412,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB4,Yes,Pass,Exit,Headphone Check Pass,,,,,,,,info,,BEGIN,,,,,
2,1733348525181,04/12/2024 21:42:05,1733326925181,-6,04/12/2024 09:42:05,196386,6,questionnaire-ng98,,41808161,BLIND,12212654,,complete,,6750c757bf7519bb7a3bbf23,computer,Desktop or Laptop,Windows 10,Firefox 133.0,2715x1527,2715x1412,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB4,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,value,No,,Yes|No,Multiple Choice,1,object-3
3,1733348525181,04/12/2024 21:42:05,1733326925181,-6,04/12/2024 09:42:05,196386,6,questionnaire-ng98,,41808161,BLIND,12212654,,complete,,6750c757bf7519bb7a3bbf23,computer,Desktop or Laptop,Windows 10,Firefox 133.0,2715x1527,2715x1412,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB4,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,quantised,2,,Yes|No,Multiple Choice,1,object-3
4,1733348525181,04/12/2024 21:42:05,1733326925181,-6,04/12/2024 09:42:05,196386,6,questionnaire-ng98,,41808161,BLIND,12212654,,complete,,6750c757bf7519bb7a3bbf23,computer,Desktop or Laptop,Windows 10,Firefox 133.0,2715x1527,2715x1412,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB4,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,value,No,,Yes|No,Multiple Choice,2,object-4
5,1733348525181,04/12/2024 21:42:05,1733326925181,-6,04/12/2024 09:42:05,196386,6,questionnaire-ng98,,41808161,BLIND,12212654,,complete,,6750c757bf7519bb7a3bbf23,computer,Desktop or Laptop,Windows 10,Firefox 133.0,2715x1527,2715x1412,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB4,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,quantised,2,,Yes|No,Multiple Choice,2,object-4
6,1733348525181,04/12/2024 21:42:05,1733326925181,-6,04/12/2024 09:42:05,196386,6,questionnaire-ng98,,41808161,BLIND,12212654,,complete,,6750c757bf7519bb7a3bbf23,computer,Desktop or Laptop,Windows 10,Firefox 133.0,2715x1527,2715x1412,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB4,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"If yes, please list below:",response,value,-,,,Comment Box,3,object-5
7,1733348525181,04/12/2024 21:42:05,1733326925181,-6,04/12/2024 09:42:05,196386,6,questionnaire-ng98,,41808161,BLIND,12212654,,complete,,6750c757bf7519bb7a3bbf23,computer,Desktop or Laptop,Windows 10,Firefox 133.0,2715x1527,2715x1412,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB4,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Eye Glasses,1,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
