Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-2nfr,branch-i39d,branch-gwtr,branch-9h9t,checkpoint-o7ee,checkpoint-6s7s,branch-ktz5,branch-hxbs,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
14,1733360840708,05/12/2024 01:07:20,1733342840708,-5,04/12/2024 15:07:20,196386,6,questionnaire-7ac3,,41810827,BLIND,12213496,,complete,,6750f22e45a031eded4eaa9d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x633,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,quantised,2,,Yes|No,Multiple Choice,5,object-7
15,1733360840715,05/12/2024 01:07:20,1733342840715,-5,04/12/2024 15:07:20,196386,6,questionnaire-7ac3,,41810827,BLIND,12213496,,complete,,6750f22e45a031eded4eaa9d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x633,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,value,Yes,,Yes|No,Multiple Choice,6,object-8
16,1733360840715,05/12/2024 01:07:20,1733342840715,-5,04/12/2024 15:07:20,196386,6,questionnaire-7ac3,,41810827,BLIND,12213496,,complete,,6750f22e45a031eded4eaa9d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x633,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,quantised,1,,Yes|No,Multiple Choice,6,object-8
17,1733360840715,05/12/2024 01:07:20,1733342840715,-5,04/12/2024 15:07:20,196386,6,questionnaire-7ac3,,41810827,BLIND,12213496,,complete,,6750f22e45a031eded4eaa9d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x633,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"If no, what brand of camera are you using?",response,value,N/A,,,Comment Box,7,object-9
18,1733360840716,05/12/2024 01:07:20,1733342840716,-5,04/12/2024 15:07:20,196386,6,questionnaire-7ac3,,41810827,BLIND,12213496,,complete,,6750f22e45a031eded4eaa9d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x633,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,6.	Please estimate how far you think you were sitting from the camera during the experiment (an arm's length from your monitor is about 20 inches (51 cm).,response,value,"less than 6 inches, the eye calibration only worked if I was very close to my screen even though the directions said it would do it at arms length.",,,Comment Box,8,object-10
19,1733360840716,05/12/2024 01:07:20,1733342840716,-5,04/12/2024 15:07:20,196386,6,questionnaire-7ac3,,41810827,BLIND,12213496,,complete,,6750f22e45a031eded4eaa9d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x633,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,7.	Approximately how many times did you look at your phone during the experiment?,response,value,0,,,Comment Box,9,object-11
20,1733360840716,05/12/2024 01:07:20,1733342840716,-5,04/12/2024 15:07:20,196386,6,questionnaire-7ac3,,41810827,BLIND,12213496,,complete,,6750f22e45a031eded4eaa9d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x633,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,8.	Approximately how many times did you get up during the experiment?,response,value,0,,,Comment Box,10,object-12
21,1733360840716,05/12/2024 01:07:20,1733342840716,-5,04/12/2024 15:07:20,196386,6,questionnaire-7ac3,,41810827,BLIND,12213496,,complete,,6750f22e45a031eded4eaa9d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x633,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,value,Yes,,Yes|No,Multiple Choice,11,object-13
22,1733360840716,05/12/2024 01:07:20,1733342840716,-5,04/12/2024 15:07:20,196386,6,questionnaire-7ac3,,41810827,BLIND,12213496,,complete,,6750f22e45a031eded4eaa9d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x633,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,quantised,1,,Yes|No,Multiple Choice,11,object-13
23,1733360840717,05/12/2024 01:07:20,1733342840717,-5,04/12/2024 15:07:20,196386,6,questionnaire-7ac3,,41810827,BLIND,12213496,,complete,,6750f22e45a031eded4eaa9d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x633,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,value,Yes,,Yes|No,Multiple Choice,12,object-14
24,1733360840717,05/12/2024 01:07:20,1733342840717,-5,04/12/2024 15:07:20,196386,6,questionnaire-7ac3,,41810827,BLIND,12213496,,complete,,6750f22e45a031eded4eaa9d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x633,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,quantised,1,,Yes|No,Multiple Choice,12,object-14
25,1733360840717,05/12/2024 01:07:20,1733342840717,-5,04/12/2024 15:07:20,196386,6,questionnaire-7ac3,,41810827,BLIND,12213496,,complete,,6750f22e45a031eded4eaa9d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x633,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,11. What additional information would you add to help make things easier to understand?,response,value,"How long the experiment would actually take and how many random times the eye calibration would occur. There were times it would take 3 tries because I am wearing glasses and it added a lot more time to the experiment than needed. Also, transparency that the words will be in Spanish, not English and how many rounds there will be. ",,,Comment Box,13,object-16
26,1733360840718,05/12/2024 01:07:20,1733342840718,-5,04/12/2024 15:07:20,196386,6,questionnaire-7ac3,,41810827,BLIND,12213496,,complete,,6750f22e45a031eded4eaa9d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x633,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,value,No,,Yes|No,Multiple Choice,14,object-15
27,1733360840718,05/12/2024 01:07:20,1733342840718,-5,04/12/2024 15:07:20,196386,6,questionnaire-7ac3,,41810827,BLIND,12213496,,complete,,6750f22e45a031eded4eaa9d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x633,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,quantised,2,,Yes|No,Multiple Choice,14,object-15
28,1733360840719,05/12/2024 01:07:20,1733342840719,-5,04/12/2024 15:07:20,196386,6,questionnaire-7ac3,,41810827,BLIND,12213496,,complete,,6750f22e45a031eded4eaa9d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x633,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB47,Yes,Pass,Pass,Headphone Check Pass,,,,,,,,info,,END,136991,,,,
1,1733363879813,05/12/2024 01:57:59,1733338679813,-7,04/12/2024 11:57:59,196386,6,questionnaire-7ac3,,41811141,BLIND,12213685,,complete,,6750fe2f0eeb520d4da8375a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB44,Yes,Pass,Pass,Headphone Check Pass,,,,,,,,info,,BEGIN,,,,,
2,1733364017820,05/12/2024 02:00:17,1733338817820,-7,04/12/2024 12:00:17,196386,6,questionnaire-7ac3,,41811141,BLIND,12213685,,complete,,6750fe2f0eeb520d4da8375a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB44,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,value,Yes,,Yes|No,Multiple Choice,1,object-3
3,1733364017820,05/12/2024 02:00:17,1733338817820,-7,04/12/2024 12:00:17,196386,6,questionnaire-7ac3,,41811141,BLIND,12213685,,complete,,6750fe2f0eeb520d4da8375a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB44,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,quantised,1,,Yes|No,Multiple Choice,1,object-3
4,1733364017820,05/12/2024 02:00:17,1733338817820,-7,04/12/2024 12:00:17,196386,6,questionnaire-7ac3,,41811141,BLIND,12213685,,complete,,6750fe2f0eeb520d4da8375a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB44,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,value,No,,Yes|No,Multiple Choice,2,object-4
5,1733364017820,05/12/2024 02:00:17,1733338817820,-7,04/12/2024 12:00:17,196386,6,questionnaire-7ac3,,41811141,BLIND,12213685,,complete,,6750fe2f0eeb520d4da8375a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB44,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,quantised,2,,Yes|No,Multiple Choice,2,object-4
6,1733364017821,05/12/2024 02:00:17,1733338817821,-7,04/12/2024 12:00:17,196386,6,questionnaire-7ac3,,41811141,BLIND,12213685,,complete,,6750fe2f0eeb520d4da8375a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB44,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"If yes, please list below:",response,value,"no medication, correct vision",,,Comment Box,3,object-5
7,1733364017821,05/12/2024 02:00:17,1733338817821,-7,04/12/2024 12:00:17,196386,6,questionnaire-7ac3,,41811141,BLIND,12213685,,complete,,6750fe2f0eeb520d4da8375a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB44,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Eye Glasses,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
8,1733364017821,05/12/2024 02:00:17,1733338817821,-7,04/12/2024 12:00:17,196386,6,questionnaire-7ac3,,41811141,BLIND,12213685,,complete,,6750fe2f0eeb520d4da8375a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB44,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Contacts,1,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
9,1733364017821,05/12/2024 02:00:17,1733338817821,-7,04/12/2024 12:00:17,196386,6,questionnaire-7ac3,,41811141,BLIND,12213685,,complete,,6750fe2f0eeb520d4da8375a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB44,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Makeup,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
10,1733364017821,05/12/2024 02:00:17,1733338817821,-7,04/12/2024 12:00:17,196386,6,questionnaire-7ac3,,41811141,BLIND,12213685,,complete,,6750fe2f0eeb520d4da8375a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB44,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Strip or individual eyelashes,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
11,1733364017821,05/12/2024 02:00:17,1733338817821,-7,04/12/2024 12:00:17,196386,6,questionnaire-7ac3,,41811141,BLIND,12213685,,complete,,6750fe2f0eeb520d4da8375a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB44,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Hat,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
12,1733364017821,05/12/2024 02:00:17,1733338817821,-7,04/12/2024 12:00:17,196386,6,questionnaire-7ac3,,41811141,BLIND,12213685,,complete,,6750fe2f0eeb520d4da8375a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB44,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,__other,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
13,1733364017822,05/12/2024 02:00:17,1733338817822,-7,04/12/2024 12:00:17,196386,6,questionnaire-7ac3,,41811141,BLIND,12213685,,complete,,6750fe2f0eeb520d4da8375a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB44,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,value,No,,Yes|No,Multiple Choice,5,object-7
14,1733364017822,05/12/2024 02:00:17,1733338817822,-7,04/12/2024 12:00:17,196386,6,questionnaire-7ac3,,41811141,BLIND,12213685,,complete,,6750fe2f0eeb520d4da8375a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB44,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,quantised,2,,Yes|No,Multiple Choice,5,object-7
15,1733364017825,05/12/2024 02:00:17,1733338817825,-7,04/12/2024 12:00:17,196386,6,questionnaire-7ac3,,41811141,BLIND,12213685,,complete,,6750fe2f0eeb520d4da8375a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB44,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,value,No,,Yes|No,Multiple Choice,6,object-8
16,1733364017826,05/12/2024 02:00:17,1733338817826,-7,04/12/2024 12:00:17,196386,6,questionnaire-7ac3,,41811141,BLIND,12213685,,complete,,6750fe2f0eeb520d4da8375a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB44,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,quantised,2,,Yes|No,Multiple Choice,6,object-8
17,1733364017826,05/12/2024 02:00:17,1733338817826,-7,04/12/2024 12:00:17,196386,6,questionnaire-7ac3,,41811141,BLIND,12213685,,complete,,6750fe2f0eeb520d4da8375a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB44,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"If no, what brand of camera are you using?",response,value,Emeet,,,Comment Box,7,object-9
18,1733364017826,05/12/2024 02:00:17,1733338817826,-7,04/12/2024 12:00:17,196386,6,questionnaire-7ac3,,41811141,BLIND,12213685,,complete,,6750fe2f0eeb520d4da8375a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB44,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,6.	Please estimate how far you think you were sitting from the camera during the experiment (an arm's length from your monitor is about 20 inches (51 cm).,response,value,18,,,Comment Box,8,object-10
19,1733364017826,05/12/2024 02:00:17,1733338817826,-7,04/12/2024 12:00:17,196386,6,questionnaire-7ac3,,41811141,BLIND,12213685,,complete,,6750fe2f0eeb520d4da8375a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB44,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,7.	Approximately how many times did you look at your phone during the experiment?,response,value,0,,,Comment Box,9,object-11
20,1733364017826,05/12/2024 02:00:17,1733338817826,-7,04/12/2024 12:00:17,196386,6,questionnaire-7ac3,,41811141,BLIND,12213685,,complete,,6750fe2f0eeb520d4da8375a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB44,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,8.	Approximately how many times did you get up during the experiment?,response,value,0,,,Comment Box,10,object-12
21,1733364017827,05/12/2024 02:00:17,1733338817827,-7,04/12/2024 12:00:17,196386,6,questionnaire-7ac3,,41811141,BLIND,12213685,,complete,,6750fe2f0eeb520d4da8375a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB44,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,value,Yes,,Yes|No,Multiple Choice,11,object-13
22,1733364017827,05/12/2024 02:00:17,1733338817827,-7,04/12/2024 12:00:17,196386,6,questionnaire-7ac3,,41811141,BLIND,12213685,,complete,,6750fe2f0eeb520d4da8375a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB44,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,quantised,1,,Yes|No,Multiple Choice,11,object-13
23,1733364017827,05/12/2024 02:00:17,1733338817827,-7,04/12/2024 12:00:17,196386,6,questionnaire-7ac3,,41811141,BLIND,12213685,,complete,,6750fe2f0eeb520d4da8375a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB44,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,value,Yes,,Yes|No,Multiple Choice,12,object-14
24,1733364017827,05/12/2024 02:00:17,1733338817827,-7,04/12/2024 12:00:17,196386,6,questionnaire-7ac3,,41811141,BLIND,12213685,,complete,,6750fe2f0eeb520d4da8375a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB44,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,quantised,1,,Yes|No,Multiple Choice,12,object-14
25,1733364017828,05/12/2024 02:00:17,1733338817828,-7,04/12/2024 12:00:17,196386,6,questionnaire-7ac3,,41811141,BLIND,12213685,,complete,,6750fe2f0eeb520d4da8375a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB44,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,11. What additional information would you add to help make things easier to understand?,response,value,I cant think of anything additional.,,,Comment Box,13,object-16
26,1733364017828,05/12/2024 02:00:17,1733338817828,-7,04/12/2024 12:00:17,196386,6,questionnaire-7ac3,,41811141,BLIND,12213685,,complete,,6750fe2f0eeb520d4da8375a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB44,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,value,No,,Yes|No,Multiple Choice,14,object-15
27,1733364017828,05/12/2024 02:00:17,1733338817828,-7,04/12/2024 12:00:17,196386,6,questionnaire-7ac3,,41811141,BLIND,12213685,,complete,,6750fe2f0eeb520d4da8375a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB44,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,quantised,2,,Yes|No,Multiple Choice,14,object-15
28,1733364017829,05/12/2024 02:00:17,1733338817829,-7,04/12/2024 12:00:17,196386,6,questionnaire-7ac3,,41811141,BLIND,12213685,,complete,,6750fe2f0eeb520d4da8375a,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB44,Yes,Pass,Pass,Headphone Check Pass,,,,,,,,info,,END,137974,,,,
1,1733365699479,05/12/2024 02:28:19,1733344099479,-6,04/12/2024 14:28:19,196386,6,questionnaire-7ac3,,41811260,BLIND,12213754,,complete,,6751071a100df8606b967f48,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1536x960,1536x791,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB36,Yes,Pass,Pass,Headphone Check Pass,,,,,,,,info,,BEGIN,,,,,
2,1733365797164,05/12/2024 02:29:57,1733344197164,-6,04/12/2024 14:29:57,196386,6,questionnaire-7ac3,,41811260,BLIND,12213754,,complete,,6751071a100df8606b967f48,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1536x960,1536x791,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB36,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,value,Yes,,Yes|No,Multiple Choice,1,object-3
3,1733365797164,05/12/2024 02:29:57,1733344197164,-6,04/12/2024 14:29:57,196386,6,questionnaire-7ac3,,41811260,BLIND,12213754,,complete,,6751071a100df8606b967f48,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1536x960,1536x791,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB36,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,quantised,1,,Yes|No,Multiple Choice,1,object-3
4,1733365797165,05/12/2024 02:29:57,1733344197165,-6,04/12/2024 14:29:57,196386,6,questionnaire-7ac3,,41811260,BLIND,12213754,,complete,,6751071a100df8606b967f48,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1536x960,1536x791,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB36,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,value,No,,Yes|No,Multiple Choice,2,object-4
5,1733365797165,05/12/2024 02:29:57,1733344197165,-6,04/12/2024 14:29:57,196386,6,questionnaire-7ac3,,41811260,BLIND,12213754,,complete,,6751071a100df8606b967f48,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1536x960,1536x791,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB36,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,quantised,2,,Yes|No,Multiple Choice,2,object-4
6,1733365797165,05/12/2024 02:29:57,1733344197165,-6,04/12/2024 14:29:57,196386,6,questionnaire-7ac3,,41811260,BLIND,12213754,,complete,,6751071a100df8606b967f48,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1536x960,1536x791,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB36,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,"If yes, please list below:",response,value,n/a,,,Comment Box,3,object-5
7,1733365797166,05/12/2024 02:29:57,1733344197166,-6,04/12/2024 14:29:57,196386,6,questionnaire-7ac3,,41811260,BLIND,12213754,,complete,,6751071a100df8606b967f48,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1536x960,1536x791,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB36,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Eye Glasses,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
8,1733365797166,05/12/2024 02:29:57,1733344197166,-6,04/12/2024 14:29:57,196386,6,questionnaire-7ac3,,41811260,BLIND,12213754,,complete,,6751071a100df8606b967f48,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1536x960,1536x791,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB36,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Contacts,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
9,1733365797166,05/12/2024 02:29:57,1733344197166,-6,04/12/2024 14:29:57,196386,6,questionnaire-7ac3,,41811260,BLIND,12213754,,complete,,6751071a100df8606b967f48,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1536x960,1536x791,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB36,Yes,Pass,Pass,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Makeup,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
