Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-2nfr,branch-i39d,branch-gwtr,branch-9h9t,checkpoint-o7ee,checkpoint-6s7s,branch-ktz5,branch-hxbs,Randomise questionnaire elements?,Question Key,Response
13,1733343010070,04/12/2024 20:10:10,1733343009658,-5,04/12/2024 15:10:09,196386,6,questionnaire-w1i9,,41806786,BLIND,12212181,,complete,,6750b2d637410b5ea50f3bbd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1517x852,1517x684,Headphone Check Pass,,,Demographic Questionnaire,5,CB12,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8,20%
14,1733343010070,04/12/2024 20:10:10,1733343009658,-5,04/12/2024 15:10:09,196386,6,questionnaire-w1i9,,41806786,BLIND,12212181,,complete,,6750b2d637410b5ea50f3bbd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1517x852,1517x684,Headphone Check Pass,,,Demographic Questionnaire,5,CB12,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8-quantised,3
15,1733343010070,04/12/2024 20:10:10,1733343009659,-5,04/12/2024 15:10:09,196386,6,questionnaire-w1i9,,41806786,BLIND,12212181,,complete,,6750b2d637410b5ea50f3bbd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1517x852,1517x684,Headphone Check Pass,,,Demographic Questionnaire,5,CB12,Yes,Pass,Exit,Headphone Check Pass,,,,No,END QUESTIONNAIRE,33859
1,1733343116016,04/12/2024 20:11:56,1733343115843,-8,04/12/2024 12:11:55,196386,6,questionnaire-w1i9,,41806823,BLIND,12212113,,complete,,6750aded8b2eb79e06bd77e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x775,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Exit,Headphone Check Pass,,,,No,BEGIN QUESTIONNAIRE,
2,1733343250812,04/12/2024 20:14:10,1733343250694,-8,04/12/2024 12:14:10,196386,6,questionnaire-w1i9,,41806823,BLIND,12212113,,complete,,6750aded8b2eb79e06bd77e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x775,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-1,33
3,1733343251187,04/12/2024 20:14:11,1733343250695,-8,04/12/2024 12:14:10,196386,6,questionnaire-w1i9,,41806823,BLIND,12212113,,complete,,6750aded8b2eb79e06bd77e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x775,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2,Male
4,1733343251187,04/12/2024 20:14:11,1733343250695,-8,04/12/2024 12:14:10,196386,6,questionnaire-w1i9,,41806823,BLIND,12212113,,complete,,6750aded8b2eb79e06bd77e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x775,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2-quantised,1
5,1733343251187,04/12/2024 20:14:11,1733343250696,-8,04/12/2024 12:14:10,196386,6,questionnaire-w1i9,,41806823,BLIND,12212113,,complete,,6750aded8b2eb79e06bd77e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x775,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3,Do not know
6,1733343251187,04/12/2024 20:14:11,1733343250696,-8,04/12/2024 12:14:10,196386,6,questionnaire-w1i9,,41806823,BLIND,12212113,,complete,,6750aded8b2eb79e06bd77e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x775,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-quantised,7
7,1733343251187,04/12/2024 20:14:11,1733343250696,-8,04/12/2024 12:14:10,196386,6,questionnaire-w1i9,,41806823,BLIND,12212113,,complete,,6750aded8b2eb79e06bd77e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x775,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-text,
8,1733343251187,04/12/2024 20:14:11,1733343250696,-8,04/12/2024 12:14:10,196386,6,questionnaire-w1i9,,41806823,BLIND,12212113,,complete,,6750aded8b2eb79e06bd77e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x775,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4,Not Hispanic or Latino
9,1733343251187,04/12/2024 20:14:11,1733343250696,-8,04/12/2024 12:14:10,196386,6,questionnaire-w1i9,,41806823,BLIND,12212113,,complete,,6750aded8b2eb79e06bd77e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x775,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4-quantised,2
10,1733343251187,04/12/2024 20:14:11,1733343250696,-8,04/12/2024 12:14:10,196386,6,questionnaire-w1i9,,41806823,BLIND,12212113,,complete,,6750aded8b2eb79e06bd77e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x775,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-5-5,White
11,1733343251187,04/12/2024 20:14:11,1733343250696,-8,04/12/2024 12:14:10,196386,6,questionnaire-w1i9,,41806823,BLIND,12212113,,complete,,6750aded8b2eb79e06bd77e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x775,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-6,Age 8 to 18
12,1733343251187,04/12/2024 20:14:11,1733343250696,-8,04/12/2024 12:14:10,196386,6,questionnaire-w1i9,,41806823,BLIND,12212113,,complete,,6750aded8b2eb79e06bd77e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x775,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-7,25 years
13,1733343251187,04/12/2024 20:14:11,1733343250696,-8,04/12/2024 12:14:10,196386,6,questionnaire-w1i9,,41806823,BLIND,12212113,,complete,,6750aded8b2eb79e06bd77e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x775,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8,10%
14,1733343251187,04/12/2024 20:14:11,1733343250696,-8,04/12/2024 12:14:10,196386,6,questionnaire-w1i9,,41806823,BLIND,12212113,,complete,,6750aded8b2eb79e06bd77e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x775,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8-quantised,2
15,1733343251187,04/12/2024 20:14:11,1733343250696,-8,04/12/2024 12:14:10,196386,6,questionnaire-w1i9,,41806823,BLIND,12212113,,complete,,6750aded8b2eb79e06bd77e9,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1512x775,Headphone Check Pass,,,Demographic Questionnaire,5,CB20,Yes,Pass,Exit,Headphone Check Pass,,,,No,END QUESTIONNAIRE,134853
1,1733343439117,04/12/2024 20:17:19,1733343438407,-6,04/12/2024 14:17:18,196386,6,questionnaire-w1i9,,41806897,BLIND,12212207,,complete,,6750b45d11471a2857c8ddb9,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x681,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Exit,Headphone Check Pass,,,,No,BEGIN QUESTIONNAIRE,
2,1733343478271,04/12/2024 20:17:58,1733343477029,-6,04/12/2024 14:17:57,196386,6,questionnaire-w1i9,,41806897,BLIND,12212207,,complete,,6750b45d11471a2857c8ddb9,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x681,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-1,33
3,1733343478498,04/12/2024 20:17:58,1733343477030,-6,04/12/2024 14:17:57,196386,6,questionnaire-w1i9,,41806897,BLIND,12212207,,complete,,6750b45d11471a2857c8ddb9,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x681,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2,Female
4,1733343478498,04/12/2024 20:17:58,1733343477030,-6,04/12/2024 14:17:57,196386,6,questionnaire-w1i9,,41806897,BLIND,12212207,,complete,,6750b45d11471a2857c8ddb9,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x681,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2-quantised,2
5,1733343478498,04/12/2024 20:17:58,1733343477030,-6,04/12/2024 14:17:57,196386,6,questionnaire-w1i9,,41806897,BLIND,12212207,,complete,,6750b45d11471a2857c8ddb9,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x681,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3,Midwestern
6,1733343478498,04/12/2024 20:17:58,1733343477030,-6,04/12/2024 14:17:57,196386,6,questionnaire-w1i9,,41806897,BLIND,12212207,,complete,,6750b45d11471a2857c8ddb9,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x681,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-quantised,3
7,1733343478498,04/12/2024 20:17:58,1733343477030,-6,04/12/2024 14:17:57,196386,6,questionnaire-w1i9,,41806897,BLIND,12212207,,complete,,6750b45d11471a2857c8ddb9,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x681,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-text,
8,1733343478498,04/12/2024 20:17:58,1733343477031,-6,04/12/2024 14:17:57,196386,6,questionnaire-w1i9,,41806897,BLIND,12212207,,complete,,6750b45d11471a2857c8ddb9,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x681,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4,Not Hispanic or Latino
9,1733343478498,04/12/2024 20:17:58,1733343477031,-6,04/12/2024 14:17:57,196386,6,questionnaire-w1i9,,41806897,BLIND,12212207,,complete,,6750b45d11471a2857c8ddb9,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x681,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4-quantised,2
10,1733343478498,04/12/2024 20:17:58,1733343477031,-6,04/12/2024 14:17:57,196386,6,questionnaire-w1i9,,41806897,BLIND,12212207,,complete,,6750b45d11471a2857c8ddb9,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x681,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-5-5,White
11,1733343478498,04/12/2024 20:17:58,1733343477031,-6,04/12/2024 14:17:57,196386,6,questionnaire-w1i9,,41806897,BLIND,12212207,,complete,,6750b45d11471a2857c8ddb9,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x681,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-6,8
12,1733343478498,04/12/2024 20:17:58,1733343477031,-6,04/12/2024 14:17:57,196386,6,questionnaire-w1i9,,41806897,BLIND,12212207,,complete,,6750b45d11471a2857c8ddb9,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x681,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-7,25
13,1733343478498,04/12/2024 20:17:58,1733343477031,-6,04/12/2024 14:17:57,196386,6,questionnaire-w1i9,,41806897,BLIND,12212207,,complete,,6750b45d11471a2857c8ddb9,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x681,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8,10%
14,1733343478498,04/12/2024 20:17:58,1733343477032,-6,04/12/2024 14:17:57,196386,6,questionnaire-w1i9,,41806897,BLIND,12212207,,complete,,6750b45d11471a2857c8ddb9,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x681,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8-quantised,2
15,1733343478498,04/12/2024 20:17:58,1733343477032,-6,04/12/2024 14:17:57,196386,6,questionnaire-w1i9,,41806897,BLIND,12212207,,complete,,6750b45d11471a2857c8ddb9,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x681,Headphone Check Pass,,,Demographic Questionnaire,5,CB30,Yes,Pass,Exit,Headphone Check Pass,,,,No,END QUESTIONNAIRE,38625
1,1733344658355,04/12/2024 20:37:38,1733344658208,-8,04/12/2024 12:37:38,196386,6,questionnaire-w1i9,,41807222,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,No,BEGIN QUESTIONNAIRE,
2,1733344714182,04/12/2024 20:38:34,1733344714047,-8,04/12/2024 12:38:34,196386,6,questionnaire-w1i9,,41807222,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-1,20
3,1733344714356,04/12/2024 20:38:34,1733344714049,-8,04/12/2024 12:38:34,196386,6,questionnaire-w1i9,,41807222,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2,Female
4,1733344714356,04/12/2024 20:38:34,1733344714049,-8,04/12/2024 12:38:34,196386,6,questionnaire-w1i9,,41807222,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2-quantised,2
5,1733344714356,04/12/2024 20:38:34,1733344714049,-8,04/12/2024 12:38:34,196386,6,questionnaire-w1i9,,41807222,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3,Pacific northwest
6,1733344714356,04/12/2024 20:38:34,1733344714049,-8,04/12/2024 12:38:34,196386,6,questionnaire-w1i9,,41807222,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-quantised,4
7,1733344714356,04/12/2024 20:38:34,1733344714049,-8,04/12/2024 12:38:34,196386,6,questionnaire-w1i9,,41807222,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-text,
8,1733344714356,04/12/2024 20:38:34,1733344714049,-8,04/12/2024 12:38:34,196386,6,questionnaire-w1i9,,41807222,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4,Hispanic or Latino
9,1733344714356,04/12/2024 20:38:34,1733344714049,-8,04/12/2024 12:38:34,196386,6,questionnaire-w1i9,,41807222,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4-quantised,1
10,1733344714356,04/12/2024 20:38:34,1733344714050,-8,04/12/2024 12:38:34,196386,6,questionnaire-w1i9,,41807222,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-5-5,White
11,1733344714356,04/12/2024 20:38:34,1733344714050,-8,04/12/2024 12:38:34,196386,6,questionnaire-w1i9,,41807222,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-6,10
12,1733344714356,04/12/2024 20:38:34,1733344714050,-8,04/12/2024 12:38:34,196386,6,questionnaire-w1i9,,41807222,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-7,8
13,1733344714356,04/12/2024 20:38:34,1733344714050,-8,04/12/2024 12:38:34,196386,6,questionnaire-w1i9,,41807222,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8,0%
14,1733344714356,04/12/2024 20:38:34,1733344714050,-8,04/12/2024 12:38:34,196386,6,questionnaire-w1i9,,41807222,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8-quantised,1
15,1733344714356,04/12/2024 20:38:34,1733344714050,-8,04/12/2024 12:38:34,196386,6,questionnaire-w1i9,,41807222,BLIND,12212330,,complete,,6750b8d4cc32b64a908a0153,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Headphone Check Pass,,,Demographic Questionnaire,5,CB50,Yes,Pass,Exit,Headphone Check Pass,,,,No,END QUESTIONNAIRE,55842
1,1733345662046,04/12/2024 20:54:22,1733345661861,-6,04/12/2024 14:54:21,196386,6,questionnaire-w1i9,,41807446,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,BEGIN QUESTIONNAIRE,
2,1733345706278,04/12/2024 20:55:06,1733345706135,-6,04/12/2024 14:55:06,196386,6,questionnaire-w1i9,,41807446,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-1,26
3,1733345706425,04/12/2024 20:55:06,1733345706135,-6,04/12/2024 14:55:06,196386,6,questionnaire-w1i9,,41807446,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2,Female
4,1733345706425,04/12/2024 20:55:06,1733345706135,-6,04/12/2024 14:55:06,196386,6,questionnaire-w1i9,,41807446,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2-quantised,2
5,1733345706425,04/12/2024 20:55:06,1733345706135,-6,04/12/2024 14:55:06,196386,6,questionnaire-w1i9,,41807446,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3,Midwestern
6,1733345706425,04/12/2024 20:55:06,1733345706135,-6,04/12/2024 14:55:06,196386,6,questionnaire-w1i9,,41807446,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-quantised,3
7,1733345706425,04/12/2024 20:55:06,1733345706135,-6,04/12/2024 14:55:06,196386,6,questionnaire-w1i9,,41807446,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-text,
8,1733345706425,04/12/2024 20:55:06,1733345706135,-6,04/12/2024 14:55:06,196386,6,questionnaire-w1i9,,41807446,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4,Not Hispanic or Latino
9,1733345706425,04/12/2024 20:55:06,1733345706136,-6,04/12/2024 14:55:06,196386,6,questionnaire-w1i9,,41807446,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4-quantised,2
10,1733345706425,04/12/2024 20:55:06,1733345706136,-6,04/12/2024 14:55:06,196386,6,questionnaire-w1i9,,41807446,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-5-5,White
11,1733345706425,04/12/2024 20:55:06,1733345706136,-6,04/12/2024 14:55:06,196386,6,questionnaire-w1i9,,41807446,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-6,13
12,1733345706425,04/12/2024 20:55:06,1733345706136,-6,04/12/2024 14:55:06,196386,6,questionnaire-w1i9,,41807446,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-7,12
13,1733345706425,04/12/2024 20:55:06,1733345706136,-6,04/12/2024 14:55:06,196386,6,questionnaire-w1i9,,41807446,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8,10%
14,1733345706425,04/12/2024 20:55:06,1733345706136,-6,04/12/2024 14:55:06,196386,6,questionnaire-w1i9,,41807446,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8-quantised,2
15,1733345706425,04/12/2024 20:55:06,1733345706136,-6,04/12/2024 14:55:06,196386,6,questionnaire-w1i9,,41807446,BLIND,12212388,,complete,,6750bbcf4fe0be9edf40f17c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1470x956,1470x799,Headphone Check Pass,,,Demographic Questionnaire,5,CB21,Yes,Pass,Exit,Headphone Check Pass,,,,No,END QUESTIONNAIRE,44275
1,1733348498533,04/12/2024 21:41:38,1733348529510,-6,04/12/2024 15:42:09,196386,6,questionnaire-w1i9,,41808185,BLIND,12212654,,complete,,6750c757bf7519bb7a3bbf23,computer,Desktop or Laptop,Windows 10,Firefox 133.0,2715x1527,2715x1412,Headphone Check Pass,,,Demographic Questionnaire,5,CB4,Yes,Pass,Exit,Headphone Check Pass,,,,No,BEGIN QUESTIONNAIRE,
2,1733348605915,04/12/2024 21:43:25,1733348636905,-6,04/12/2024 15:43:56,196386,6,questionnaire-w1i9,,41808185,BLIND,12212654,,complete,,6750c757bf7519bb7a3bbf23,computer,Desktop or Laptop,Windows 10,Firefox 133.0,2715x1527,2715x1412,Headphone Check Pass,,,Demographic Questionnaire,5,CB4,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-1,34
