Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-2nfr,branch-i39d,branch-gwtr,branch-9h9t,checkpoint-o7ee,checkpoint-6s7s,branch-ktz5,branch-hxbs,Randomise questionnaire elements?,Question Key,Response
2,1732122258295,20/11/2024 17:04:18,1732122260017,-5,20/11/2024 12:04:20,196386,5,questionnaire-3956,,41494715,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,,Demographic Questionnaire,5,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-1,25
3,1732122258422,20/11/2024 17:04:18,1732122260017,-5,20/11/2024 12:04:20,196386,5,questionnaire-3956,,41494715,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,,Demographic Questionnaire,5,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-2,Male
4,1732122258422,20/11/2024 17:04:18,1732122260017,-5,20/11/2024 12:04:20,196386,5,questionnaire-3956,,41494715,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,,Demographic Questionnaire,5,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-2-quantised,1
5,1732122258422,20/11/2024 17:04:18,1732122260017,-5,20/11/2024 12:04:20,196386,5,questionnaire-3956,,41494715,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,,Demographic Questionnaire,5,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3,New England
6,1732122258422,20/11/2024 17:04:18,1732122260017,-5,20/11/2024 12:04:20,196386,5,questionnaire-3956,,41494715,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,,Demographic Questionnaire,5,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3-quantised,1
7,1732122258422,20/11/2024 17:04:18,1732122260017,-5,20/11/2024 12:04:20,196386,5,questionnaire-3956,,41494715,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,,Demographic Questionnaire,5,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3-text,
8,1732122258422,20/11/2024 17:04:18,1732122260018,-5,20/11/2024 12:04:20,196386,5,questionnaire-3956,,41494715,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,,Demographic Questionnaire,5,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-4,Hispanic or Latino
9,1732122258422,20/11/2024 17:04:18,1732122260018,-5,20/11/2024 12:04:20,196386,5,questionnaire-3956,,41494715,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,,Demographic Questionnaire,5,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-4-quantised,1
10,1732122258422,20/11/2024 17:04:18,1732122260018,-5,20/11/2024 12:04:20,196386,5,questionnaire-3956,,41494715,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,,Demographic Questionnaire,5,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-5-5,White
11,1732122258422,20/11/2024 17:04:18,1732122260018,-5,20/11/2024 12:04:20,196386,5,questionnaire-3956,,41494715,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,,Demographic Questionnaire,5,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-6,16
12,1732122258422,20/11/2024 17:04:18,1732122260018,-5,20/11/2024 12:04:20,196386,5,questionnaire-3956,,41494715,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,,Demographic Questionnaire,5,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-7,10
13,1732122258422,20/11/2024 17:04:18,1732122260018,-5,20/11/2024 12:04:20,196386,5,questionnaire-3956,,41494715,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,,Demographic Questionnaire,5,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-8,20%
14,1732122258422,20/11/2024 17:04:18,1732122260018,-5,20/11/2024 12:04:20,196386,5,questionnaire-3956,,41494715,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,,Demographic Questionnaire,5,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-8-quantised,3
15,1732122258422,20/11/2024 17:04:18,1732122260018,-5,20/11/2024 12:04:20,196386,5,questionnaire-3956,,41494715,BLIND,12111379,,complete,,673e0ec3de4e67092b3fd6f5,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2560x1440,2552x1280,Headphone Check Pass,,,Demographic Questionnaire,5,CB1,Yes,Pass,Pass,Headphone Check Pass,,,,No,END QUESTIONNAIRE,29792
1,1732122232938,20/11/2024 17:03:52,1732122232738,-5,20/11/2024 12:03:52,196386,5,questionnaire-3956,,41494716,BLIND,12111367,,complete,,673e0e80ae0fd7e7a7816cf0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x788,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Pass,Headphone Check Pass,,,,No,BEGIN QUESTIONNAIRE,
2,1732122262011,20/11/2024 17:04:22,1732122261844,-5,20/11/2024 12:04:21,196386,5,questionnaire-3956,,41494716,BLIND,12111367,,complete,,673e0e80ae0fd7e7a7816cf0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x788,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-1,28
3,1732122262128,20/11/2024 17:04:22,1732122261845,-5,20/11/2024 12:04:21,196386,5,questionnaire-3956,,41494716,BLIND,12111367,,complete,,673e0e80ae0fd7e7a7816cf0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x788,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-2,Female
4,1732122262128,20/11/2024 17:04:22,1732122261845,-5,20/11/2024 12:04:21,196386,5,questionnaire-3956,,41494716,BLIND,12111367,,complete,,673e0e80ae0fd7e7a7816cf0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x788,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-2-quantised,2
5,1732122262128,20/11/2024 17:04:22,1732122261845,-5,20/11/2024 12:04:21,196386,5,questionnaire-3956,,41494716,BLIND,12111367,,complete,,673e0e80ae0fd7e7a7816cf0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x788,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3,Midwestern
6,1732122262128,20/11/2024 17:04:22,1732122261846,-5,20/11/2024 12:04:21,196386,5,questionnaire-3956,,41494716,BLIND,12111367,,complete,,673e0e80ae0fd7e7a7816cf0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x788,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3-quantised,3
7,1732122262128,20/11/2024 17:04:22,1732122261846,-5,20/11/2024 12:04:21,196386,5,questionnaire-3956,,41494716,BLIND,12111367,,complete,,673e0e80ae0fd7e7a7816cf0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x788,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3-text,
8,1732122262128,20/11/2024 17:04:22,1732122261846,-5,20/11/2024 12:04:21,196386,5,questionnaire-3956,,41494716,BLIND,12111367,,complete,,673e0e80ae0fd7e7a7816cf0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x788,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-4,Not Hispanic or Latino
9,1732122262128,20/11/2024 17:04:22,1732122261846,-5,20/11/2024 12:04:21,196386,5,questionnaire-3956,,41494716,BLIND,12111367,,complete,,673e0e80ae0fd7e7a7816cf0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x788,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-4-quantised,2
10,1732122262128,20/11/2024 17:04:22,1732122261846,-5,20/11/2024 12:04:21,196386,5,questionnaire-3956,,41494716,BLIND,12111367,,complete,,673e0e80ae0fd7e7a7816cf0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x788,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-5-5,White
11,1732122262128,20/11/2024 17:04:22,1732122261846,-5,20/11/2024 12:04:21,196386,5,questionnaire-3956,,41494716,BLIND,12111367,,complete,,673e0e80ae0fd7e7a7816cf0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x788,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-6,12
12,1732122262128,20/11/2024 17:04:22,1732122261846,-5,20/11/2024 12:04:21,196386,5,questionnaire-3956,,41494716,BLIND,12111367,,complete,,673e0e80ae0fd7e7a7816cf0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x788,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-7,16
13,1732122262128,20/11/2024 17:04:22,1732122261846,-5,20/11/2024 12:04:21,196386,5,questionnaire-3956,,41494716,BLIND,12111367,,complete,,673e0e80ae0fd7e7a7816cf0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x788,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-8,20%
14,1732122262128,20/11/2024 17:04:22,1732122261846,-5,20/11/2024 12:04:21,196386,5,questionnaire-3956,,41494716,BLIND,12111367,,complete,,673e0e80ae0fd7e7a7816cf0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x788,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-8-quantised,3
15,1732122262128,20/11/2024 17:04:22,1732122261847,-5,20/11/2024 12:04:21,196386,5,questionnaire-3956,,41494716,BLIND,12111367,,complete,,673e0e80ae0fd7e7a7816cf0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x788,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Pass,Headphone Check Pass,,,,No,END QUESTIONNAIRE,29108
1,1732122822498,20/11/2024 17:13:42,1732122822221,-5,20/11/2024 12:13:42,196386,5,questionnaire-3956,,41494988,BLIND,12111423,,complete,,673e0f9a3fb7d927be47b4e5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1792x1120,1792x1040,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Pass,Headphone Check Pass,,,,No,BEGIN QUESTIONNAIRE,
2,1732122874380,20/11/2024 17:14:34,1732122874132,-5,20/11/2024 12:14:34,196386,5,questionnaire-3956,,41494988,BLIND,12111423,,complete,,673e0f9a3fb7d927be47b4e5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1792x1120,1792x1040,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-1,27
3,1732122874488,20/11/2024 17:14:34,1732122874134,-5,20/11/2024 12:14:34,196386,5,questionnaire-3956,,41494988,BLIND,12111423,,complete,,673e0f9a3fb7d927be47b4e5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1792x1120,1792x1040,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-2,Male
4,1732122874488,20/11/2024 17:14:34,1732122874134,-5,20/11/2024 12:14:34,196386,5,questionnaire-3956,,41494988,BLIND,12111423,,complete,,673e0f9a3fb7d927be47b4e5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1792x1120,1792x1040,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-2-quantised,1
5,1732122874488,20/11/2024 17:14:34,1732122874134,-5,20/11/2024 12:14:34,196386,5,questionnaire-3956,,41494988,BLIND,12111423,,complete,,673e0f9a3fb7d927be47b4e5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1792x1120,1792x1040,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3,Do not know
6,1732122874488,20/11/2024 17:14:34,1732122874134,-5,20/11/2024 12:14:34,196386,5,questionnaire-3956,,41494988,BLIND,12111423,,complete,,673e0f9a3fb7d927be47b4e5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1792x1120,1792x1040,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3-quantised,7
7,1732122874488,20/11/2024 17:14:34,1732122874134,-5,20/11/2024 12:14:34,196386,5,questionnaire-3956,,41494988,BLIND,12111423,,complete,,673e0f9a3fb7d927be47b4e5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1792x1120,1792x1040,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3-text,
8,1732122874488,20/11/2024 17:14:34,1732122874134,-5,20/11/2024 12:14:34,196386,5,questionnaire-3956,,41494988,BLIND,12111423,,complete,,673e0f9a3fb7d927be47b4e5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1792x1120,1792x1040,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-4,Not Hispanic or Latino
9,1732122874488,20/11/2024 17:14:34,1732122874134,-5,20/11/2024 12:14:34,196386,5,questionnaire-3956,,41494988,BLIND,12111423,,complete,,673e0f9a3fb7d927be47b4e5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1792x1120,1792x1040,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-4-quantised,2
10,1732122874488,20/11/2024 17:14:34,1732122874134,-5,20/11/2024 12:14:34,196386,5,questionnaire-3956,,41494988,BLIND,12111423,,complete,,673e0f9a3fb7d927be47b4e5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1792x1120,1792x1040,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-5-5,White
11,1732122874488,20/11/2024 17:14:34,1732122874134,-5,20/11/2024 12:14:34,196386,5,questionnaire-3956,,41494988,BLIND,12111423,,complete,,673e0f9a3fb7d927be47b4e5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1792x1120,1792x1040,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-6,7
12,1732122874488,20/11/2024 17:14:34,1732122874135,-5,20/11/2024 12:14:34,196386,5,questionnaire-3956,,41494988,BLIND,12111423,,complete,,673e0f9a3fb7d927be47b4e5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1792x1120,1792x1040,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-7,3
13,1732122874488,20/11/2024 17:14:34,1732122874135,-5,20/11/2024 12:14:34,196386,5,questionnaire-3956,,41494988,BLIND,12111423,,complete,,673e0f9a3fb7d927be47b4e5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1792x1120,1792x1040,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-8,10%
14,1732122874488,20/11/2024 17:14:34,1732122874135,-5,20/11/2024 12:14:34,196386,5,questionnaire-3956,,41494988,BLIND,12111423,,complete,,673e0f9a3fb7d927be47b4e5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1792x1120,1792x1040,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-8-quantised,2
15,1732122874488,20/11/2024 17:14:34,1732122874135,-5,20/11/2024 12:14:34,196386,5,questionnaire-3956,,41494988,BLIND,12111423,,complete,,673e0f9a3fb7d927be47b4e5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1792x1120,1792x1040,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Pass,Headphone Check Pass,,,,No,END QUESTIONNAIRE,51914
1,1732123235665,20/11/2024 17:20:35,1732123235924,-8,20/11/2024 09:20:35,196386,5,questionnaire-3956,,41495167,BLIND,12111514,,complete,,673e12973f6c68062277d267,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x703,Headphone Check Pass,,,Demographic Questionnaire,5,B49,Yes,Pass,Pass,Headphone Check Pass,,,,No,BEGIN QUESTIONNAIRE,
2,1732123275910,20/11/2024 17:21:15,1732123276164,-8,20/11/2024 09:21:16,196386,5,questionnaire-3956,,41495167,BLIND,12111514,,complete,,673e12973f6c68062277d267,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1519x703,Headphone Check Pass,,,Demographic Questionnaire,5,B49,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-1,23
3,1732123276092,20/11/2024 17:21:16,1732123276165,-8,20/11/2024 09:21:16,196386,5,questionnaire-3956,,41495167,BLIND,12111514,,complete,,673e12973f6c68062277d267,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1519x703,Headphone Check Pass,,,Demographic Questionnaire,5,B49,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-2,Male
4,1732123276092,20/11/2024 17:21:16,1732123276165,-8,20/11/2024 09:21:16,196386,5,questionnaire-3956,,41495167,BLIND,12111514,,complete,,673e12973f6c68062277d267,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1519x703,Headphone Check Pass,,,Demographic Questionnaire,5,B49,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-2-quantised,1
5,1732123276092,20/11/2024 17:21:16,1732123276165,-8,20/11/2024 09:21:16,196386,5,questionnaire-3956,,41495167,BLIND,12111514,,complete,,673e12973f6c68062277d267,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1519x703,Headphone Check Pass,,,Demographic Questionnaire,5,B49,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3,Pacific southwest
6,1732123276092,20/11/2024 17:21:16,1732123276165,-8,20/11/2024 09:21:16,196386,5,questionnaire-3956,,41495167,BLIND,12111514,,complete,,673e12973f6c68062277d267,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1519x703,Headphone Check Pass,,,Demographic Questionnaire,5,B49,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3-quantised,5
7,1732123276092,20/11/2024 17:21:16,1732123276165,-8,20/11/2024 09:21:16,196386,5,questionnaire-3956,,41495167,BLIND,12111514,,complete,,673e12973f6c68062277d267,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1519x703,Headphone Check Pass,,,Demographic Questionnaire,5,B49,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3-text,
8,1732123276092,20/11/2024 17:21:16,1732123276165,-8,20/11/2024 09:21:16,196386,5,questionnaire-3956,,41495167,BLIND,12111514,,complete,,673e12973f6c68062277d267,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1519x703,Headphone Check Pass,,,Demographic Questionnaire,5,B49,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-4,Not Hispanic or Latino
9,1732123276092,20/11/2024 17:21:16,1732123276165,-8,20/11/2024 09:21:16,196386,5,questionnaire-3956,,41495167,BLIND,12111514,,complete,,673e12973f6c68062277d267,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1519x703,Headphone Check Pass,,,Demographic Questionnaire,5,B49,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-4-quantised,2
10,1732123276092,20/11/2024 17:21:16,1732123276166,-8,20/11/2024 09:21:16,196386,5,questionnaire-3956,,41495167,BLIND,12111514,,complete,,673e12973f6c68062277d267,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1519x703,Headphone Check Pass,,,Demographic Questionnaire,5,B49,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-5-5,White
11,1732123276092,20/11/2024 17:21:16,1732123276166,-8,20/11/2024 09:21:16,196386,5,questionnaire-3956,,41495167,BLIND,12111514,,complete,,673e12973f6c68062277d267,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1519x703,Headphone Check Pass,,,Demographic Questionnaire,5,B49,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-6,16
12,1732123276092,20/11/2024 17:21:16,1732123276166,-8,20/11/2024 09:21:16,196386,5,questionnaire-3956,,41495167,BLIND,12111514,,complete,,673e12973f6c68062277d267,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1519x703,Headphone Check Pass,,,Demographic Questionnaire,5,B49,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-7,1
13,1732123276092,20/11/2024 17:21:16,1732123276166,-8,20/11/2024 09:21:16,196386,5,questionnaire-3956,,41495167,BLIND,12111514,,complete,,673e12973f6c68062277d267,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1519x703,Headphone Check Pass,,,Demographic Questionnaire,5,B49,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-8,10%
14,1732123276092,20/11/2024 17:21:16,1732123276166,-8,20/11/2024 09:21:16,196386,5,questionnaire-3956,,41495167,BLIND,12111514,,complete,,673e12973f6c68062277d267,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1519x703,Headphone Check Pass,,,Demographic Questionnaire,5,B49,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-8-quantised,2
15,1732123276092,20/11/2024 17:21:16,1732123276166,-8,20/11/2024 09:21:16,196386,5,questionnaire-3956,,41495167,BLIND,12111514,,complete,,673e12973f6c68062277d267,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1519x703,Headphone Check Pass,,,Demographic Questionnaire,5,B49,Yes,Pass,Pass,Headphone Check Pass,,,,No,END QUESTIONNAIRE,40242
1,1732124270172,20/11/2024 17:37:50,1732124269976,-5,20/11/2024 12:37:49,196386,5,questionnaire-3956,,41495587,BLIND,12111501,,complete,,673e1230103c69f1091289b0,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x1080,Headphone Check Pass,,,Demographic Questionnaire,5,CB23,Yes,Pass,Pass,Headphone Check Pass,,,,No,BEGIN QUESTIONNAIRE,
2,1732124327958,20/11/2024 17:38:47,1732124327792,-5,20/11/2024 12:38:47,196386,5,questionnaire-3956,,41495587,BLIND,12111501,,complete,,673e1230103c69f1091289b0,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x1080,Headphone Check Pass,,,Demographic Questionnaire,5,CB23,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-1,29
3,1732124328109,20/11/2024 17:38:48,1732124327793,-5,20/11/2024 12:38:47,196386,5,questionnaire-3956,,41495587,BLIND,12111501,,complete,,673e1230103c69f1091289b0,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x1080,Headphone Check Pass,,,Demographic Questionnaire,5,CB23,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-2,Male
4,1732124328109,20/11/2024 17:38:48,1732124327794,-5,20/11/2024 12:38:47,196386,5,questionnaire-3956,,41495587,BLIND,12111501,,complete,,673e1230103c69f1091289b0,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x1080,Headphone Check Pass,,,Demographic Questionnaire,5,CB23,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-2-quantised,1
5,1732124328109,20/11/2024 17:38:48,1732124327794,-5,20/11/2024 12:38:47,196386,5,questionnaire-3956,,41495587,BLIND,12111501,,complete,,673e1230103c69f1091289b0,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x1080,Headphone Check Pass,,,Demographic Questionnaire,5,CB23,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3,Midwestern
6,1732124328109,20/11/2024 17:38:48,1732124327794,-5,20/11/2024 12:38:47,196386,5,questionnaire-3956,,41495587,BLIND,12111501,,complete,,673e1230103c69f1091289b0,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x1080,Headphone Check Pass,,,Demographic Questionnaire,5,CB23,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3-quantised,3
7,1732124328109,20/11/2024 17:38:48,1732124327794,-5,20/11/2024 12:38:47,196386,5,questionnaire-3956,,41495587,BLIND,12111501,,complete,,673e1230103c69f1091289b0,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x1080,Headphone Check Pass,,,Demographic Questionnaire,5,CB23,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3-text,
8,1732124328109,20/11/2024 17:38:48,1732124327794,-5,20/11/2024 12:38:47,196386,5,questionnaire-3956,,41495587,BLIND,12111501,,complete,,673e1230103c69f1091289b0,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x1080,Headphone Check Pass,,,Demographic Questionnaire,5,CB23,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-4,Not Hispanic or Latino
